uuid,answer_UUID,question,chapter,topic,concept,answer,hint,keywords,conceptual_difficulty,comprehension_difficulty,calculation_difficulty,overall_difficulty
d81c7cc8-a53c-4f4e-b95d-c3bfae404855,5331ff3a-5120-4040-a37d-475d65e5de27,"Given $a - b = 4$ and $a^2 + ab + b^2 = 19$, use the identity $a^3 - b^3 = (a-b)(a^2 + ab + b^2)$ to find the value of $a^3 - b^3$.",Algebra,Algebraic Identities,Algebraic Identities-1,"{""question"": ""Given $a - b = 4$ and $a^2 + ab + b^2 = 19$, use the identity $a^3 - b^3 = (a-b)(a^2 + ab + b^2)$ to find the value of $a^3 - b^3$."", ""steps"": [{""explanation"": ""We have two equations: $a - b = 4$ and $a^2 + ab + b^2 = 19$. We need to find the value of $a^3 - b^3$ using the given identity."", ""mathematical_explanation"": ""$a - b = 4 \\quad \\text{and} \\quad a^2 + ab + b^2 = 19$""}, {""explanation"": ""The identity for calculating $a^3 - b^3$ is $(a-b)(a^2 + ab + b^2)$. Substitute the values from the given equations into this formula."", ""mathematical_explanation"": ""$a^3 - b^3 = (a-b)(a^2 + ab + b^2) = 4 \\times 19$""}, {""explanation"": ""Now calculate the product of these numbers to get the final answer."", ""mathematical_explanation"": ""$= 76$""}], ""final_answer"": ""76"", ""answers"": [{""answers"": ""76"", ""isCorrect"": true}, {""answers"": ""58"", ""isCorrect"": false}, {""answers"": ""90"", ""isCorrect"": false}, {""answers"": ""38"", ""isCorrect"": false}], ""hint"": ""Use the identity $(a-b)(a^2 + ab + b^2)$ to find $a^3 - b^3$, substituting the known values."", ""keywords"": [""equation"", ""identity"", ""calculation"", ""substitution""]}",,,5,0,10,5.0
5451325f-1986-4581-be09-5b399ce010b1,46e73d60-55f4-4dd5-b18f-59e807741678,"Given the identity $$(x+y+z)^2 = x^2 + y^2 + z^2 + 2xy + 2yz + 2zx,$$ calculate the value of $x^2 + y^2 + z^2$ when $x + y + z = 10$ and $xy + yz + zx = 24$.",Algebra,Algebraic Identities,Algebraic Identities-1,"{""question"": ""Given the identity $$(x+y+z)^2 = x^2 + y^2 + z^2 + 2xy + 2yz + 2zx,$$ calculate the value of $x^2 + y^2 + z^2$ when $x + y + z = 10$ and $xy + yz + zx = 24$."", ""steps"": [{""explanation"": ""We start with the given equation $(x+y+z)^2 = x^2 + y^2 + z^2 + 2(xy + yz + zx)$."", ""mathematical_explanation"": ""\\((x+y+z)^2 = x^2 + y^2 + z^2 + 2(xy + yz + zx)\\)""}, {""explanation"": ""Substitute the provided values into the equation: $(x+y+z)^2 = 10^2$ and $xy + yz + zx = 24$. This gives us $100 = x^2 + y^2 + z^2 + 2(24)$."", ""mathematical_explanation"": ""\\(10^2 = x^2 + y^2 + z^2 + 2 \\cdot 24\\)""}, {""explanation"": ""Simplify the right side of the equation to solve for $x^2 + y^2 + z^2$: $100 = x^2 + y^2 + z^2 + 48$."", ""mathematical_explanation"": ""\\(100 = x^2 + y^2 + z^2 + 48\\)""}, {""explanation"": ""To isolate $x^2 + y^2 + z^2$, subtract 48 from both sides of the equation: $52 = x^2 + y^2 + z^2$."", ""mathematical_explanation"": ""\\(100 - 48 = x^2 + y^2 + z^2\\)""}], ""final_answer"": ""52"", ""answers"": [{""answers"": ""$52$"", ""isCorrect"": true}, {""answers"": ""$76$"", ""isCorrect"": false}, {""answers"": ""$24$"", ""isCorrect"": false}, {""answers"": ""$100$"", ""isCorrect"": false}], ""hint"": ""After substituting the given values, simplify the equation to isolate $x^2 + y^2 + z^2$."", ""keywords"": [""equation"", ""substitution"", ""simplification"", ""isolation""]}",,,15,5,15,12.5
b1469d84-1710-4b2a-a834-6f6eee79a3a8,1a042f35-24ea-4d52-a3b0-bc05a237ed4b,"Given $x + y = 7$ and $xy = 10$, find the value of $x^3 + y^3$.",Algebra,Algebraic Identities,Algebraic Identities-1,"{""question"": ""Given $x + y = 7$ and $xy = 10$, find the value of $x^3 + y^3$."", ""steps"": [{""explanation"": ""To solve for $x^3 + y^3$ given that $x + y = 7$ and $xy = 10$, we can use the identity for the sum of cubes which is $x^3 + y^3 = (x+y)(x^2 - xy + y^2)$. We already know $x+y$ and $xy$, so our task now is to find $x^2 - xy + y^2$."", ""mathematical_explanation"": ""$x^3 + y^3 = (x+y)(x^2 - xy + y^2)$""}, {""explanation"": ""We need to express $x^2 - xy + y^2$ in terms of $x+y$ and $xy$. We start with $(x+y)^2 = x^2 + 2xy + y^2$. From this equation, we can rearrange to get $x^2 + y^2 = (x+y)^2 - 2xy$. Now, substitute $x+y = 7$ and $xy = 10$ into this expression."", ""mathematical_explanation"": ""$(x+y)^2 = x^2 + 2xy + y^2 \\Rightarrow x^2 + y^2 = (x+y)^2 - 2xy$""}, {""explanation"": ""Substituting the known values: \n- $(x+y)^2 = 7^2 = 49$\n- $2xy = 2(10) = 20$\nTherefore, $x^2 + y^2 = 49 - 20 = 29$. Now, we have all components to calculate $x^2 - xy + y^2$: it's equal to $x^2 + y^2 - xy = 29 - 10 = 19$."", ""mathematical_explanation"": ""$x^2 + y^2 = 49 - 20 = 29;\\quad x^2 - xy + y^2 = 29 - 10 = 19$""}, {""explanation"": ""Finally, substituting back into the original formula for the sum of cubes: $x^3 + y^3 = (x+y)(x^2 - xy + y^2) = 7 * 19 = 133$."", ""mathematical_explanation"": ""$x^3 + y^3 = (x+y)(x^2 - xy + y^2) = 7 * 19 = 133$""}], ""final_answer"": ""133"", ""answers"": [{""answers"": ""133"", ""isCorrect"": true}, {""answers"": ""84"", ""isCorrect"": false}, {""answers"": ""169"", ""isCorrect"": false}, {""answers"": ""150"", ""isCorrect"": false}], ""hint"": ""Use the identity $x^3 + y^3 = (x+y)(x^2 - xy + y^2)$ and find $x^2 - xy + y^2$ using $x^2 + y^2 = (x+y)^2 - 2xy$."", ""keywords"": [""sum of cubes"", ""identity"", ""equation solving"", ""substitution""]}",,,75,10,30,47.5
cb22eac8-30f6-485c-933a-c7fa9bb02160,ead23fc1-d576-4c34-b64d-397c23d4b323,"Given $y + \frac{1}{y} = 7$, calculate the value of $y^2 + \frac{1}{y^2}$.",Algebra,Algebraic Identities,Algebraic Identities-1,"{""question"": ""Given $y + \\frac{1}{y} = 7$, calculate the value of $y^2 + \\frac{1}{y^2}$."", ""steps"": [{""explanation"": ""To find the value of $y^2 + \\frac{1}{y^2}$ given that $y + \\frac{1}{y} = 7$, we can use algebraic manipulation."", ""mathematical_explanation"": ""\\[\\left(y + \\frac{1}{y}\\right)^2 = y^2 + 2 + \\frac{1}{y^2}\\]""}, {""explanation"": ""We know from the problem statement that $y + \\frac{1}{y} = 7$. Squaring both sides of this equation will help us relate it to $y^2 + \\frac{1}{y^2}$."", ""mathematical_explanation"": ""\\[(y + \\frac{1}{y})^2 = 7^2\\]""}, {""explanation"": ""By squaring the left side and simplifying using the identity $(a+b)^2 = a^2 + 2ab + b^2$, we get an expression involving $y^2$ and $\\frac{1}{y^2}$."", ""mathematical_explanation"": ""\\[y^2 + 2\\cdot y \\cdot \\frac{1}{y} + \\frac{1}{y^2} = 49\\]""}, {""explanation"": ""Simplifying the middle term ($2\\cdot y \\cdot \\frac{1}{y}$) gives us $2$, leading to a simpler form of the equation."", ""mathematical_explanation"": ""\\[y^2 + 2 + \\frac{1}{y^2} = 49\\]""}, {""explanation"": ""Subtracting $2$ from both sides of the equation isolates $y^2 + \\frac{1}{y^2}$ on one side."", ""mathematical_explanation"": ""\\[y^2 + \\frac{1}{y^2} = 49 - 2\\]""}, {""explanation"": ""Finally, performing the subtraction yields the solution for $y^2 + \\frac{1}{y^2}$."", ""mathematical_explanation"": ""\\[y^2 + \\frac{1}{y^2} = 47\\]""}], ""final_answer"": ""47"", ""answers"": [{""answers"": ""$47$"", ""isCorrect"": true}, {""answers"": ""$50$"", ""isCorrect"": false}, {""answers"": ""$45$"", ""isCorrect"": false}, {""answers"": ""$52$"", ""isCorrect"": false}], ""hint"": ""Square the given equation $y + \\frac{1}{y} = 7$ and then simplify to isolate $y^2 + \\frac{1}{y^2}$."", ""keywords"": [""equation"", ""algebraic manipulation"", ""squared terms"", ""identity expansion""]}",,,55,10,15,33.75
41155dda-2b52-492a-b92e-7fb709a3c91d,fb1fee4c-4e7e-410d-a950-1dd331f367aa,"If $a + \frac{1}{a} = 5$, find the value of $a^2 + \frac{1}{a^2}$.",Algebra,Algebraic Identities,Algebraic Identities-1,"{""question"": ""If $a + \\frac{1}{a} = 5$, find the value of $a^2 + \\frac{1}{a^2}$."", ""steps"": [{""explanation"": ""To solve for $a^2 + \\frac{1}{a^2}$ given that $a + \\frac{1}{a} = 5$, we can use algebraic manipulation to express $a^2 + \\frac{1}{a^2}$ in terms of $a + \\frac{1}{a}$."", ""mathematical_explanation"": ""\\(\\text{Given: } a + \\frac{1}{a} = 5\\)\n\nWe know that \\((a + \\frac{1}{a})^2 = a^2 + 2 + \\frac{1}{a^2}\\). Thus,\n\n\\[ (a + \\frac{1}{a})^2 = a^2 + 2 + \\frac{1}{a^2} \\]\n\nSubstituting the given value into this equation gives us:\n\n\\[ 5^2 = a^2 + 2 + \\frac{1}{a^2} \\]""}, {""explanation"": ""Calculate the square of the given sum and rearrange to isolate $a^2 + \\frac{1}{a^2}$."", ""mathematical_explanation"": ""\\[ 25 = a^2 + 2 + \\frac{1}{a^2} \\]\n\nRearranging this equation yields:\n\n\\[ a^2 + \\frac{1}{a^2} = 25 - 2 \\]\n\nTherefore,\n\n\\[ a^2 + \\frac{1}{a^2} = 23 \\]""}], ""final_answer"": ""23"", ""answers"": [{""answers"": ""$23$"", ""isCorrect"": true}, {""answers"": ""$25$"", ""isCorrect"": false}, {""answers"": ""$5$"", ""isCorrect"": false}, {""answers"": ""$10$"", ""isCorrect"": false}], ""hint"": ""Square the given equation and then rearrange it to find the desired expression."", ""keywords"": [""algebra"", ""manipulation"", ""equation"", ""square""]}",,,55,5,10,31.25
c866c6c1-0759-42ce-9c47-5b9f4181bc43,92488710-9ef9-47d4-b516-87c41b0046bd,"If $m+n=9$ and $mn=18$, calculate the value of $m^2n + mn^2$.Using the identity $m^2n + mn^2 = mn(m+n)$, we get,$$m^2n + mn^2 = 18(9)$$Calculate the value of $m^2n + mn^2$.",Algebra,Algebraic Identities,Algebraic Identities-1,"{""question"": ""If $m+n=9$ and $mn=18$, calculate the value of $m^2n + mn^2$.\nUsing the identity $m^2n + mn^2 = mn(m+n)$, we get,\n$$m^2n + mn^2 = 18(9)$$\nCalculate the value of $m^2n + mn^2$."", ""steps"": [{""explanation"": ""We start with the given equations: m + n = 9 and mn = 18."", ""mathematical_explanation"": ""$m+n=9$ and $mn=18$""}, {""explanation"": ""The expression $m^2n + mn^2$ can be simplified using an algebraic identity which states that $m^2n + mn^2 = mn(m+n)$. This allows us to substitute the known values for $mn$ and $m+n$ into this formula."", ""mathematical_explanation"": ""$m^2n + mn^2 = mn(m+n) = 18 \times 9$""}, {""explanation"": ""Now, simply multiply 18 by 9 to find the value of $m^2n + mn^2$."", ""mathematical_explanation"": ""$18 \\times 9 = 162$""}], ""final_answer"": ""162"", ""answers"": [{""answers"": ""162"", ""isCorrect"": true}, {""answers"": ""150"", ""isCorrect"": false}, {""answers"": ""170"", ""isCorrect"": false}, {""answers"": ""180"", ""isCorrect"": false}], ""hint"": ""Use the identity $m^2n + mn^2 = mn(m+n)$ to simplify the expression and then substitute the known values."", ""keywords"": [""equations"", ""algebraic identity"", ""substitution"", ""multiplication""]}",,,15,5,10,11.25
ba2c3cc2-815d-4095-9aaa-1a0b66c5a250,85e7da26-4545-499b-a01a-7a2b989e5e97,Suppose $a + b + c = 15$ and $ab + bc + ca = 50$. Calculate the value of $a^3 + b^3 + c^3 - 3abc$,Algebra,Algebraic Identities,Algebraic Identities-1,"{""question"": ""Suppose $a + b + c = 15$ and $ab + bc + ca = 50$. Calculate the value of $a^3 + b^3 + c^3 - 3abc$"", ""steps"": [{""explanation"": ""To solve for $a^3 + b^3 + c^3 - 3abc$, we can use an identity that connects these terms to the given sums involving $a, b,$ and $c$. The identity is: $a^3 + b^3 + c^3 - 3abc = (a+b+c)(a^2 + b^2 + c^2 - ab - bc - ca)$. However, it's more straightforward to first express $a^2 + b^2 + c^2$ in terms of the known values."", ""mathematical_explanation"": ""$a^3 + b^3 + c^3 - 3abc = (a+b+c)((a+b+c)^2-3(ab+bc+ca))$""}, {""explanation"": ""Given $a + b + c = 15$ and $ab + bc + ca = 50$, we substitute these into our formula. First, let's calculate $(a+b+c)^2$: this equals $15^2 = 225$. Now, we also need to find out what $3(ab + bc + ca)$ is, which gives us $3 \times 50 = 150$. We then subtract the latter from the former to get $a^2 + b^2 + c^2 - ab - bc - ca$. Finally, multiply this result with $a+b+c$ to get the desired expression."", ""mathematical_explanation"": ""$(a+b+c)^2 = 225$ and $3(ab+bc+ca) = 150 \\Rightarrow a^2 + b^2 + c^2 - ab - bc - ca = 225 - 150 = 75$.""}, {""explanation"": ""Substitute back into the original equation to get the final answer. Since $a+b+c=15$ and we have calculated $a^2 + b^2 + c^2 - ab - bc - ca = 75$, multiplying these together will give us the solution."", ""mathematical_explanation"": ""$a^3 + b^3 + c^3 - 3abc = (a+b+c)(a^2 + b^2 + c^2 - ab - bc - ca) = 15 \\cdot 75 = 1125$.""}], ""final_answer"": ""1125"", ""answers"": [{""answers"": ""1125"", ""isCorrect"": true}, {""answers"": ""500"", ""isCorrect"": false}, {""answers"": ""675"", ""isCorrect"": false}, {""answers"": ""850"", ""isCorrect"": false}], ""hint"": ""Use the identity $(a+b+c)((a+b+c)^2-3(ab+bc+ca))$ and substitute the given values to simplify the calculation."", ""keywords"": [""identity"", ""substitution"", ""calculation"", ""expression""]}",,,75,10,35,48.75
3d4010b6-6b91-4d0b-b96a-c4a373a71e28,e7c87a86-a813-4aa3-a29c-32f494ecc554,Use the identity $a^2 - b^2 = (a+b)(a-b)$ to factorize the expression $16x^2 - 9y^2$ completely.,Algebra,Algebraic Identities,Algebraic Identities-1,"{""question"": ""Use the identity $a^2 - b^2 = (a+b)(a-b)$ to factorize the expression $16x^2 - 9y^2$ completely."", ""steps"": [{""explanation"": ""We will use the difference of squares formula to simplify and factorize the given expression."", ""mathematical_explanation"": ""$16x^2 - 9y^2 = (4x)^2 - (3y)^2$. We recognize this as a difference of squares where $a = 4x$ and $b = 3y$, so we can apply the formula $a^2 - b^2 = (a + b)(a - b)$.""}, {""explanation"": ""Substitute $a = 4x$ and $b = 3y$ into the formula $a^2 - b^2 = (a + b)(a - b)$."", ""mathematical_explanation"": ""$(4x)^2 - (3y)^2 = (4x + 3y)(4x - 3y)$.""}], ""final_answer"": ""(4x + 3y)(4x - 3y)"", ""answers"": [{""answers"": ""(4x + 3y)(4x - 3y)"", ""isCorrect"": true}, {""answers"": ""(8x + 3y)(8x - 3y)"", ""isCorrect"": false}, {""answers"": ""(4x^2 + 3y^2)(4x^2 - 3y^2)"", ""isCorrect"": false}, {""answers"": ""(2x + 3y)(2x - 3y)"", ""isCorrect"": false}], ""hint"": ""Recognize that the expression is a difference of squares and apply the formula $a^2 - b^2 = (a + b)(a - b)$. "", ""keywords"": [""difference of squares"", ""factorization"", ""formula application""]}",,,15,5,10,11.25
9c87da95-5b4d-41d8-889b-22dc24950612,f1c43d13-7b57-46fa-a86a-8102bded8329,"Expand and simplify $$(x+y+z)^{3} - (x+y-z)^{3} - (x-y+z)^{3} + (x-y-z)^{3}$$and identify the resulting expression in terms of $x$, $y$, and $z$.",Algebra,Algebraic Identities,Algebraic Identities-1,"{""question"": ""Expand and simplify $$\n(x+y+z)^{3} - (x+y-z)^{3} - (x-y+z)^{3} + (x-y-z)^{3}\n$$\nand identify the resulting expression in terms of $x$, $y$, and $z$."", ""steps"": [{""explanation"": ""To solve this problem, we will use algebraic identities to expand each cube term and then simplify the expression."", ""mathematical_explanation"": ""\\text{We start with: }(x+y+z)^{3} - (x+y-z)^{3} - (x-y+z)^{3} + (x-y-z)^{3}\\text{. Using the identity for the difference of cubes and simplifying, we can proceed step-by-step.}""}, {""explanation"": ""First, let's recall that for any three variables, say \\(a\\), \\(b\\), and \\(c\\), the expansion of \\((a+b+c)^3\\) includes all possible products of these variables taken one at a time, two at a time, and all together cubed, along with appropriate coefficients from Pascal's triangle or binomial theorem extensions."", ""mathematical_explanation"": ""\\text{Recall expansions like: } (a+b+c)^3 = a^3 + b^3 + c^3 + 3(a^2b + ab^2 + a^2c + ac^2 + b^2c + bc^2) + 6abc""}, {""explanation"": ""Now, apply this general form to each of our specific cases and note how similar forms cancel out when subtracting and adding respective terms."", ""mathematical_explanation"": ""\\begin{aligned}\n&(x+y+z)^{3} - (x+y-z)^{3} - (x-y+z)^{3} + (x-y-z)^{3} \\\\\n&= [(x+y)^3 + z^3 + 3(x+y)z] - [(x+y)^3 - z^3 + 3(x+y)(-z)] \\\\ &- [(x-z)^3 + y^3 + 3(y-x)z] + [(x-z)^3 - y^3 + 3(-y+x)(-z)]\n\\end{aligned}""}, {""explanation"": ""Simplify by combining like terms and noting the symmetry in positive and negative contributions of each variable."", ""mathematical_explanation"": ""\\begin{aligned}\n&= 4z^3 + 12xyz\n\\end{aligned}""}, {""explanation"": ""After expanding and carefully cancelling out common terms, it becomes clear that only the cubic terms involving all three variables remain."", ""mathematical_explanation"": ""\\text{Thus, after simplification, the final result is: } 24xyz""}], ""final_answer"": ""24xyz"", ""answers"": [{""answers"": ""24xyz"", ""isCorrect"": true}, {""answers"": ""8xyz"", ""isCorrect"": false}, {""answers"": ""12xyz"", ""isCorrect"": false}, {""answers"": ""16xyz"", ""isCorrect"": false}], ""hint"": ""Focus on how the cubic terms and their coefficients interact when you expand and simplify each part of the expression."", ""keywords"": [""algebra"", ""cube expansion"", ""identity"", ""simplification"", ""variables""]}",,,80,5,65,57.5
ee95939a-7e67-4525-958d-2b4bc8a88346,1d535eb0-97f2-40d5-911b-b6d19d4c3ee3,Suppose $p - q = 4$ and $pq = 12$. Find the value of $p^2 + q^2$.,Algebra,Algebraic Identities,Algebraic Identities-1,"{""question"": ""Suppose $p - q = 4$ and $pq = 12$. Find the value of $p^2 + q^2$."", ""steps"": [{""explanation"": ""To find the value of $p^2 + q^2$ given that $p - q = 4$ and $pq = 12$, we can use algebraic identities to express $p^2 + q^2$ in terms of $(p - q)$ and $pq$."", ""mathematical_explanation"": ""$\\text{We know that:} \\\\ p^2 + q^2 = (p-q)^2 + 2pq \\text{ (This is derived from expanding } (p+q)^2 = p^2 + 2pq + q^2 \\text{ and rearranging)}$""}, {""explanation"": ""Substitute the known values into the equation to calculate $p^2 + q^2$."", ""mathematical_explanation"": ""$(p-q)^2 + 2pq = 4^2 + 2 \\times 12 = 16 + 24 = 40$""}], ""final_answer"": ""40"", ""answers"": [{""answers"": ""$40$"", ""isCorrect"": true}, {""answers"": ""$32$"", ""isCorrect"": false}, {""answers"": ""$56$"", ""isCorrect"": false}, {""answers"": ""$28$"", ""isCorrect"": false}], ""hint"": ""Use the identity $p^2 + q^2 = (p-q)^2 + 2pq$ and substitute the given values."", ""keywords"": [""algebra"", ""identity"", ""substitution""]}",,,55,10,5,31.25
bb91bfb5-0bf6-4d70-9446-998272526092,4f86dfdc-1d48-4500-b936-218fc37773a7,"Given that $x^2 + y^2 = 25$ and $xy = 12$, find the value of $(x - y)^2$",Algebra,Algebraic Identities,Algebraic Identities-1,"{""question"": ""Given that $x^2 + y^2 = 25$ and $xy = 12$, find the value of $(x - y)^2$"", ""steps"": [{""explanation"": ""To solve for $(x - y)^2$ given the equations $x^2 + y^2 = 25$ and $xy = 12$, we can use algebraic identities."", ""mathematical_explanation"": ""$\\text{We know:}\\ (x-y)^2 = x^2 - 2xy + y^2 \\text{ which is an identity derived from expanding } (x-y)(x-y). \\text{ Using this, we substitute our known values into the equation to simplify it further.}$""}, {""explanation"": ""Substitute the known values of $x^2 + y^2$ and $xy$ into the expanded form of $(x - y)^2$."", ""mathematical_explanation"": ""$\\begin{align*} (x-y)^2 &= x^2 - 2xy + y^2 \\\\ &= (x^2 + y^2) - 2(xy) \\\\ &= 25 - 2(12) \\\\ &= 25 - 24 \\\\ &= 1 \\end{align*}$""}], ""final_answer"": ""1"", ""answers"": [{""answers"": ""1"", ""isCorrect"": true}, {""answers"": ""9"", ""isCorrect"": false}, {""answers"": ""16"", ""isCorrect"": false}, {""answers"": ""25"", ""isCorrect"": false}], ""hint"": ""Use the identity $(x-y)^2 = x^2 - 2xy + y^2$ and substitute $x^2 + y^2 = 25$ and $xy = 12$. "", ""keywords"": [""identity"", ""substitution"", ""algebra""]}",,,55,10,5,31.25
a3ae55da-fba2-46b1-96ed-351cee613dc4,64f2551b-f173-48fa-8b8b-0347cf674c7e,"If $p - q = 3$ and $pq = 2$, find the value of $p^2 + q^2$.",Algebra,Algebraic Identities,Algebraic Identities-1,"{""question"": ""If $p - q = 3$ and $pq = 2$, find the value of $p^2 + q^2$."", ""steps"": [{""explanation"": ""To solve for $p^2 + q^2$, we can use an identity that relates $p^2 + q^2$ to $(p-q)^2$ and $pq$. This approach avoids directly solving for $p$ and $q$ individually."", ""mathematical_explanation"": ""\\text{We know that } p^2 + q^2 = (p-q)^2 + 2pq \\text{ because expanding both sides gives us:} \\\\ (p-q)^2 + 2pq = p^2 - 2pq + q^2 + 2pq = p^2 + q^2.""}, {""explanation"": ""Substitute the given values into our derived formula. We have been provided with $p - q = 3$ and $pq = 2$. Now let's substitute these values into the equation."", ""mathematical_explanation"": ""(p-q)^2 + 2pq = 3^2 + 2\\times2""}, {""explanation"": ""Calculate the result using basic arithmetic operations."", ""mathematical_explanation"": ""= 9 + 4 = 13""}], ""final_answer"": ""13"", ""answers"": [{""answers"": ""$13$"", ""isCorrect"": true}, {""answers"": ""$5$"", ""isCorrect"": false}, {""answers"": ""$7$"", ""isCorrect"": false}, {""answers"": ""$9$"", ""isCorrect"": false}], ""hint"": ""Use the identity $p^2 + q^2 = (p-q)^2 + 2pq$ and substitute the given values of $p-q$ and $pq$."", ""keywords"": [""identity"", ""formula"", ""substitution"", ""arithmetic""]}",,,60,10,5,33.75
8d2724e9-f735-4a44-8487-f4bf53d47199,71ff7d3a-0763-47ed-99b4-367190694596,"If $p^2+q^2=29$ and $pq=10$, find the value of $p^4+q^4$.",Algebra,Algebraic Identities,Algebraic Identities-1,"{""question"": ""If $p^2+q^2=29$ and $pq=10$, find the value of $p^4+q^4$."", ""steps"": [{""explanation"": ""To solve for $p^4 + q^4$, we can use algebraic identities to express it in terms of $p^2 + q^2$ and $pq$. First, let's recall that $(p^2 + q^2)^2 = p^4 + q^4 + 2(pq)^2$. We can rearrange this equation to solve for $p^4 + q^4$."", ""mathematical_explanation"": ""\\((p^2 + q^2)^2 = p^4 + q^4 + 2(pq)^2\\)""}, {""explanation"": ""Given that $p^2 + q^2 = 29$ and $pq = 10$, we substitute these values into our identity. This gives us \\(29^2 = p^4 + q^4 + 2(10)^2\\). Now we simplify to find $p^4 + q^4$."", ""mathematical_explanation"": ""\\[29^2 = p^4 + q^4 + 2(10)^2 \\\\ 841 = p^4 + q^4 + 200 \\\\ p^4 + q^4 = 641\\]""}], ""final_answer"": ""641"", ""answers"": [{""answers"": ""$641$"", ""isCorrect"": true}, {""answers"": ""$581$"", ""isCorrect"": false}, {""answers"": ""$701$"", ""isCorrect"": false}, {""answers"": ""$801$"", ""isCorrect"": false}], ""hint"": ""Use the identity \\((p^2 + q^2)^2 = p^4 + q^4 + 2(pq)^2\\) with given values to find \\(p^4 + q^4\\)."", ""keywords"": [""identity"", ""substitution"", ""algebra""]}",,,60,10,15,36.25
